TRACK_ID	ARTIST_ID	ALBUM_ID	PATH	DURATION	TAGS	VALENCE	AROUSAL	PREDICTED_MOODS	VALENCE_MOOD	AROUSAL_MOOD	DOMINANCE_MOOD	MATCHED_TOKENS	BPM
track_1197343	artist_419438	album_144061	43/1197343.mp3	172.8	mood/theme---energetic	7.293382167816162	7.373233795166016	commercial,cool,energetic,fast,fun,groovy,happy,melodic,party,positive,powerful,retro,sexy,sport,upbeat,uplifting	7.4655	5.993	6.26775	16	124.9920578
track_0147393	artist_007362	album_021138	93/147393.mp3	261.8	mood/theme---energetic	7.04884672164917	6.746817111968994	energetic,fast,fun,funny,game,groovy,happy,party,retro,sexy,upbeat	7.197454545454547	6.021818181818182	6.070545454545454	11	132.041488647
track_1354142	artist_490314	album_159638	42/1354142.mp3	125.0	mood/theme---energetic	6.01715612411499	5.589069366455078	adventure,children,commercial,dark,documentary,drama,dream,film,fun,game,movie,nature,retro,soundscape,travel	6.427466666666668	5.136266666666666	5.462933333333333	15	99.9176025391
track_1050928	artist_360424	album_123763	28/1050928.mp3	162.3	mood/theme---energetic	5.743980884552002	7.471189498901367	energetic,fast,fun,funny,groovy,happy,heavy,love,melodic,party,powerful,upbeat	7.204000000000001	5.954666666666667	6.183666666666666	12	92.7149581909
track_1393420	artist_355756	album_163301	20/1393420.mp3	270.0	mood/theme---energetic	6.3819499015808105	6.193744659423828	advertising,cool,corporate,dark,energetic,fast,fun,groovy,motivational,party,powerful,retro,sexy,sport,upbeat,uplifting	6.745500000000001	5.759	6.28025	16	146.675430298
track_1145283	artist_451032	album_137313	83/1145283.mp3	148.1	mood/theme---energetic	4.950009822845459	5.067327499389648	deep,energetic,funny,groovy,happy,love,party,sexy,sport,summer,upbeat	7.083272727272727	5.952727272727273	5.989818181818181	11	97.9811706543
track_1058828	artist_433004	album_124890	28/1058828.mp3	201.3	mood/theme---energetic	6.785190105438232	6.62420129776001	energetic,fast,fun,funny,groovy,happy,love,melodic,party,retro,sexy,summer,upbeat	7.363076923076923	5.808000000000001	5.748923076923076	13	127.954658508
track_1158983	artist_357317	album_139111	83/1158983.mp3	71.2	mood/theme---energetic	7.917405128479004	7.213788986206055	commercial,energetic,fast,fun,funny,game,groovy,party,retro,sexy,sport,upbeat	7.016666666666667	5.874000000000001	5.917333333333333	12	134.92048645
track_1089134	artist_357317	album_129843	34/1089134.mp3	132.9	mood/theme---energetic	6.7946600914001465	5.90876579284668	commercial,energetic,fast,fun,game,happy,motivational,party,positive,retro,sexy,sport,upbeat	7.389846153846155	6.091692307692308	6.377230769230768	13	129.87802124
track_0034518	artist_002449	album_004230	18/34518.mp3	304.7	mood/theme---energetic	5.235926151275635	4.919836044311523	background,ballad,calm,cool,documentary,groovy,meditative,melancholic,melodic,romantic,sad,soft,travel	6.133230769230769	3.8190769230769233	4.685846153846153	13	119.970588684
track_0998102	artist_375935	album_117411	02/998102.mp3	205.0	mood/theme---energetic	7.752566814422607	7.590995788574219	commercial,corporate,dream,energetic,fast,fun,groovy,happy,melodic,party,positive,retro,sexy,space,sport,travel,upbeat,uplifting	7.056888888888889	5.659111111111112	5.900444444444444	18	126.834251404
track_1393397	artist_355756	album_163301	97/1393397.mp3	240.0	mood/theme---energetic	4.589004039764404	4.851425647735596	commercial,cool,dark,dramatic,emotional,energetic,fast,groovy,heavy,melancholic,powerful,sad,space,sport	5.389714285714286	5.546285714285714	5.352857142857144	14	105.304069519
track_1116711	artist_443173	album_133419	11/1116711.mp3	63.2	mood/theme---energetic	4.700182914733887	3.0375213623046875	calm,commercial,energetic	7.741333333333333	4.754666666666666	5.649333333333334	3	147.608917236
track_1361870	artist_441650	album_160386	70/1361870.mp3	441.8	mood/theme---energetic	5.462642669677734	6.429059028625488	dark,dream,energetic,fast,melodic,party,powerful,retro,space	6.352444444444445	5.466666666666667	5.64311111111111	9	140.929168701
track_0991715	artist_428829	album_116662	15/991715.mp3	103.8	mood/theme---energetic	5.030450344085693	5.929149150848389	action,dark,energetic,funny,movie,party,sexy,space,sport	6.394666666666668	6.24	5.8	9	147.990631104
track_1053510	artist_435992	album_124137	10/1053510.mp3	286.0	mood/theme---energetic	7.266890048980713	7.124702453613281	cool,groovy,melodic,party,retro,sexy,space,upbeat	6.9405	5.277	5.521000000000001	8	119.990615845
track_1110088	artist_441505	album_132646	88/1110088.mp3	95.2	mood/theme---energetic	4.764988422393799	2.966884136199951	advertising,calm,children,commercial,documentary,dream,game,love,movie,nature,relaxing,sad,soft	6.7907692307692304	4.364307692307692	4.943076923076924	13	113.064819336
track_1393427	artist_355756	album_163301	27/1393427.mp3	210.0	mood/theme---energetic	7.2851643562316895	7.291497230529785	cool,dark,energetic,fast,fun,groovy,heavy,party,powerful,retro,space,sport,travel,upbeat	6.078285714285713	5.3754285714285714	5.832857142857142	14	94.045539856
track_0897318	artist_341278	album_105570	18/897318.mp3	247.5	mood/theme---energetic	5.646031379699707	5.5291523933410645	advertising,cool,dark,documentary,film,groovy,happy,movie,party,retro,sexy,travel	6.224333333333334	5.383333333333334	5.692666666666667	12	95.0126266479
track_1133341	artist_434948	album_135966	41/1133341.mp3	284.5	mood/theme---energetic	5.809937477111816	6.905211448669434	dark,energetic,fast,fun,groovy,happy,heavy,party,powerful,retro,sexy,space,sport,upbeat	6.364857142857142	5.734857142857144	5.882571428571429	14	107.970970154
track_0934042	artist_007805	album_109625	42/934042.mp3	269.3	mood/theme---energetic	6.068676471710205	5.239994049072266	adventure,ballad,drama,emotional,fast,fun,groovy,happy,hopeful,love,melodic,positive,romantic,soft,travel,upbeat	7.4415	5.567500000000001	5.6555	16	120.64730072
track_1130514	artist_340121	album_135498	14/1130514.mp3	409.8	mood/theme---energetic	6.68645715713501	6.64259147644043	cool,dream,energetic,fast,melodic,party,retro,space,travel,uplifting	6.734	5.3168	5.6536	10	140.003082275
track_1118842	artist_438910	album_133719	42/1118842.mp3	169.7	mood/theme---energetic	6.30422306060791	6.469270706176758	advertising,dark,deep,energetic,fast,fun,funny,groovy,movie,party,sexy,sport,upbeat	6.5520000000000005	5.925538461538462	5.942769230769231	13	135.938674927
track_1083214	artist_439372	album_129025	14/1083214.mp3	302.6	mood/theme---energetic	5.696572780609131	5.818028450012207	ballad,cool,dark,energetic,fast,groovy,heavy,hopeful,love,melancholic,melodic,powerful,sad	6.03476923076923	5.164923076923078	5.5449230769230775	13	120.028121948
track_0457522	artist_007362	album_054663	22/457522.mp3	315.8	mood/theme---energetic	6.77362585067749	6.40802526473999	advertising,commercial,cool,corporate,deep,energetic,fast,fun,funny,groovy,happy,party,positive,retro,sexy,sport,summer,upbeat,uplifting	7.044421052631579	5.684631578947369	6.04421052631579	19	135.823654175
track_1159662	artist_455072	album_139251	62/1159662.mp3	195.9	mood/theme---energetic	6.687520503997803	5.909483909606934	adventure,ballad,drama,energetic,fast,fun,funny,groovy,happy,hopeful,love,melodic,positive,travel,upbeat,uplifting	7.472000000000002	5.8685	6.013999999999999	16	106.979064941
track_1294600	artist_437980	album_154104	00/1294600.mp3	132.0	mood/theme---energetic	6.937276363372803	7.069128513336182	action,adventure,advertising,commercial,cool,energetic,fast,fun,groovy,heavy,hopeful,melodic,positive,powerful,retro,sport,upbeat,uplifting	7.186444444444444	5.90088888888889	6.307777777777778	18	99.914024353
track_0957934	artist_420364	album_112643	34/957934.mp3	159.0	mood/theme---energetic	5.295125484466553	5.273104667663574	commercial,dark,fast,fun,game,heavy,powerful	5.734857142857144	5.709714285714286	6.145714285714285	7	161.578475952
track_1133264	artist_355889	album_135942	64/1133264.mp3	358.2	mood/theme---energetic	5.245947360992432	5.692408084869385	dark,dream,party,retro,sexy,space	5.886666666666667	4.965333333333334	4.878666666666667	6	129.966949463
track_0887202	artist_376782	album_104336	02/887202.mp3	193.0	mood/theme---energetic	6.418909549713135	6.828756809234619	advertising,commercial,cool,energetic,fast,fun,funny,groovy,happy,hopeful,love,melodic,motivational,party,positive,powerful,sexy,sport,upbeat,uplifting	7.616400000000001	5.997200000000001	6.3674	20	129.930099487
track_1093617	artist_378695	album_130349	17/1093617.mp3	264.6	mood/theme---energetic	7.331734180450439	7.462376594543457	energetic,fast,fun,funny,groovy,happy,love,party,positive,retro,sexy,sport,summer,upbeat,uplifting	7.308000000000001	5.865600000000001	5.884266666666665	15	126.963058472
track_1131076	artist_357317	album_135592	76/1131076.mp3	388.4	mood/theme---energetic	7.828206539154053	7.9399871826171875	deep,energetic,fast,funny,groovy,happy,melodic,party,retro,sexy,sport,summer,upbeat,uplifting	7.005714285714285	5.782857142857144	5.848571428571428	14	124.974060059
track_1049828	artist_360424	album_123763	28/1049828.mp3	307.3	mood/theme---energetic	5.028165340423584	5.712850093841553	dark,energetic,epic,fast,fun,groovy,heavy,love,melodic,powerful,upbeat,uplifting	6.714333333333333	5.862000000000001	6.272333333333333	12	99.8279800415
track_0856983	artist_004812	album_100284	83/856983.mp3	315.0	mood/theme---energetic	6.12628698348999	6.793654918670654	advertising,children,cool,documentary,fast,fun,groovy,movie,party,space,travel,upbeat,uplifting	6.5698461538461554	5.174769230769231	5.59323076923077	13	124.979820251
track_0485751	artist_006916	album_057074	51/485751.mp3	430.9	mood/theme---energetic	6.419166564941406	6.164262771606445	dark,dream,energetic,fast,melodic,party,retro,space,travel,uplifting	6.184400000000001	5.203200000000001	5.3696	10	131.901855469
track_1066805	artist_437571	album_126092	05/1066805.mp3	240.0	mood/theme---energetic	7.258963108062744	7.120055675506592	action,adventure,advertising,commercial,cool,corporate,documentary,energetic,fast,fun,groovy,melodic,party,positive,powerful,retro,sport,travel,upbeat,uplifting	7.023000000000001	5.7388	6.261000000000001	20	120.019767761
track_1093613	artist_378695	album_130349	13/1093613.mp3	269.1	mood/theme---energetic	6.541707992553711	6.611568927764893	energetic,fast,fun,funny,groovy,happy,hopeful,love,party,positive,powerful,retro,sexy,upbeat,uplifting	7.568266666666668	5.914666666666667	6.224266666666666	15	161.59022522
track_0887203	artist_376782	album_104336	03/887203.mp3	338.9	mood/theme---energetic	5.556484222412109	6.390819549560547	dark,energetic,fast,fun,funny,groovy,happy,love,party,powerful,retro,sexy,sport,upbeat	6.9957142857142856	5.930857142857144	5.983714285714285	14	125.00868988
track_1378101	artist_493403	album_161923	01/1378101.mp3	240.8	mood/theme---energetic	6.461484432220459	8.234627723693848	energetic,fast,fun,groovy,love,melodic,party,powerful,retro,sexy,sport,upbeat	7.233666666666667	6.003333333333334	6.072333333333333	12	124.970176697
track_0935785	artist_378901	album_109836	85/935785.mp3	248.0	mood/theme---energetic	6.062009811401367	5.383586406707764	advertising,background,cool,corporate,deep,documentary,dream,groovy,party,sexy,soft,summer,travel,uplifting	6.2371428571428575	4.880000000000001	5.631428571428572	14	120.018737793
track_1348736	artist_443418	album_159137	36/1348736.mp3	129.0	mood/theme---energetic	5.651373863220215	6.803152084350586	energetic,fast,fun,funny,groovy,happy,love,party,positive,powerful,sexy,sport,upbeat	7.546153846153846	6.344615384615386	6.423692307692306	13	144.067245483
track_1354140	artist_490314	album_159638	40/1354140.mp3	49.0	mood/theme---energetic	6.211495399475098	5.683862686157227	adventure,children,christmas,commercial,documentary,drama,film,fun,game,movie,nature,retro,soundscape,travel	6.752285714285714	5.200285714285713	5.628571428571429	14	99.9713592529
track_1158988	artist_357317	album_139111	88/1158988.mp3	59.1	mood/theme---energetic	6.774714946746826	6.9600114822387695	energetic,fast,groovy,melodic,party,retro,sexy,space,sport,upbeat	6.774000000000001	5.747999999999999	5.686400000000001	10	129.937805176
track_1131443	artist_444350	album_135645	43/1131443.mp3	248.1	mood/theme---energetic	6.592387199401856	5.613888740539551	ballad,cool,energetic,fast,funny,groovy,happy,hopeful,melodic,positive,soft,summer,travel	7.377846153846154	5.365538461538463	5.7950769230769215	13	99.9429321289
track_1006083	artist_365142	album_118419	83/1006083.mp3	248.4	mood/theme---energetic	5.111298561096191	5.080249786376953	action,adventure,dark,drama,dramatic,emotional,energetic,epic,film,movie,powerful,trailer	6.19	6.821333333333334	6.178333333333334	12	140.057449341
track_1131449	artist_444350	album_135645	49/1131449.mp3	228.0	mood/theme---energetic	7.336984634399414	6.529208183288574	background,ballad,cool,energetic,fast,funny,groovy,melodic,positive,sexy,sport,travel	7.044333333333333	5.887999999999999	6.13	12	110.013015747
track_1129933	artist_444217	album_135409	33/1129933.mp3	280.1	mood/theme---energetic	5.305058479309082	6.245915412902832	dark,deep,party,soundscape,space,travel	5.098	4.168666666666667	4.985333333333334	6	99.9312362671
track_1053504	artist_435992	album_124137	04/1053504.mp3	328.5	mood/theme---energetic	6.774707794189453	6.659730911254883	cool,dream,fast,groovy,melodic,party,retro,sexy,soundscape,space,travel,upbeat	6.827333333333336	5.107	5.585333333333332	12	120.260269165
track_1083217	artist_439372	album_129025	17/1083217.mp3	235.4	mood/theme---energetic	6.8848557472229	7.899972438812256	adventure,dark,energetic,fast,fun,funny,groovy,heavy,love,melodic,powerful,sport,upbeat	6.82676923076923	6.015384615384615	6.120307692307692	13	92.7098007202
track_0868276	artist_357359	album_101801	76/868276.mp3	273.4	mood/theme---energetic	6.831048488616943	7.721935272216797	energetic,fast,fun,funny,groovy,happy,love,party,sexy,sport,summer,upbeat	7.275666666666666	6.046	5.928666666666666	12	98.923286438
track_1039514	artist_008360	album_122468	14/1039514.mp3	215.7	mood/theme---energetic	4.784424304962158	5.883422374725342	dark,fast,game,heavy,melodic,powerful,soundscape,space,travel	5.555555555555555	5.221777777777778	5.838666666666667	9	150.004959106
track_1397777	artist_441157	album_163760	77/1397777.mp3	424.8	mood/theme---energetic	5.338352680206299	3.9927241802215576	adventure,children,corporate,documentary,drama,emotional,film,inspiring,movie,nature,relaxing,soft,travel	6.58276923076923	5.141538461538461	5.5501538461538455	13	98.4691314697
track_1007955	artist_367125	album_118641	55/1007955.mp3	378.0	mood/theme---energetic	5.61053991317749	6.718718528747559	action,background,cool,dark,energetic,fast,groovy,heavy,melodic,powerful,retro,space,sport	5.984307692307693	5.604923076923077	5.855076923076923	13	94.9916229248
track_1159667	artist_455072	album_139251	67/1159667.mp3	244.2	mood/theme---energetic	7.030029773712158	6.063045978546143	adventure,children,energetic,fast,fun,funny,groovy,happy,movie,party,positive,sexy,sport,summer,travel,upbeat	7.24725	6.170000000000001	6.019499999999999	16	125.114120483
track_1133339	artist_434948	album_135966	39/1133339.mp3	305.3	mood/theme---energetic	4.6902360916137695	5.222323417663574	background,cool,dark,deep,film,movie,retro,sexy,soundscape,space,sport	5.878181818181818	5.028727272727273	5.430545454545454	11	102.943740845
track_1083220	artist_439372	album_129025	20/1083220.mp3	221.8	mood/theme---energetic	6.732553005218506	7.654990196228027	adventure,energetic,fast,fun,funny,groovy,heavy,hopeful,love,melodic,powerful,retro,sport,upbeat	7.21	5.791428571428571	6.052857142857142	14	161.588790894
track_1056247	artist_431981	album_124539	47/1056247.mp3	310.2	mood/theme---energetic	6.796992301940918	7.104669094085693	dream,energetic,fast,happy,melodic,party,retro,sexy,space,sport,upbeat,uplifting	7.158	5.804666666666667	5.851333333333333	12	129.985443115
track_1110075	artist_441505	album_132646	75/1110075.mp3	177.3	mood/theme---energetic	5.313943862915039	4.885378360748291	advertising,calm,children,commercial,cool,documentary,fun,game,groovy,happy,nature,positive,sexy,soft,travel,upbeat	7.24825	5.1370000000000005	5.840749999999999	16	129.924804688
track_0620609	artist_002189	album_071877	09/620609.mp3	308.6	mood/theme---energetic	6.219546794891357	6.47478723526001	advertising,background,commercial,corporate,dream,energetic,fast,fun,groovy,inspiring,melodic,party,positive,powerful,retro,space,sport,travel,upbeat,uplifting	6.7298	5.4784	5.9474	20	136.96786499
track_1066806	artist_437571	album_126092	06/1066806.mp3	228.0	mood/theme---energetic	5.151569843292236	3.882548570632935	background,ballad,calm,cool,dark,dream,emotional,groovy,hopeful,love,melancholic,melodic,romantic,sad,soft	6.491466666666666	4.357333333333333	4.729866666666665	15	100.015090942
track_1393393	artist_355756	album_163301	93/1393393.mp3	240.0	mood/theme---energetic	5.18910551071167	5.273621559143066	ballad,commercial,dark,dramatic,emotional,energetic,fast,heavy,powerful,sad,slow,sport,travel	5.424615384615384	5.325230769230769	5.298153846153846	13	105.233421326
track_1110066	artist_441505	album_132646	66/1110066.mp3	131.6	mood/theme---energetic	4.87831449508667	3.917649269104004	advertising,background,calm,cool,documentary,groovy,nature,relaxing,sad,sexy,soft	6.451636363636364	4.138909090909092	5.049090909090909	11	114.925048828
track_1136337	artist_357317	album_136460	37/1136337.mp3	115.2	mood/theme---energetic	6.8054518699646	6.515571117401123	energetic,fast,game,melodic,party,retro,soundscape,space	6.57	5.1535	5.483	8	99.7972259521
track_1083218	artist_439372	album_129025	18/1083218.mp3	302.6	mood/theme---energetic	5.724968433380127	5.921158313751221	ballad,cool,dark,energetic,fast,groovy,heavy,hopeful,love,melancholic,melodic,powerful,sad	6.03476923076923	5.164923076923078	5.5449230769230775	13	119.973930359
track_0756227	artist_002189	album_088442	27/756227.mp3	389.9	mood/theme---energetic	6.47817850112915	6.335596084594727	cool,deep,documentary,dream,melodic,party,relaxing,sexy,space,summer,upbeat,uplifting	6.890333333333334	4.883333333333333	5.710666666666666	12	124.95262146
track_1053506	artist_435992	album_124137	06/1053506.mp3	278.5	mood/theme---energetic	7.460319519042969	7.211414813995361	background,commercial,cool,corporate,documentary,dream,energetic,fun,groovy,happy,melodic,party,positive,retro,sexy,sport,upbeat,uplifting	7.225333333333334	5.45688888888889	6.0297777777777775	18	120.095344543
track_1110065	artist_441505	album_132646	65/1110065.mp3	81.6	mood/theme---energetic	6.417303562164307	5.333625793457031	advertising,background,children,commercial,documentary,energetic,fun,funny,groovy,happy,movie	7.03818181818182	5.514181818181819	5.664727272727273	11	99.9669036865
track_1053507	artist_435992	album_124137	07/1053507.mp3	353.5	mood/theme---energetic	7.2898383140563965	6.80525541305542	commercial,corporate,energetic,fast,fun,game,groovy,happy,party,positive,retro,sexy,sport,summer,upbeat	6.9928	5.834133333333335	6.068266666666665	15	120.462715149
track_1197329	artist_419438	album_144061	29/1197329.mp3	144.9	mood/theme---energetic	6.907816886901856	6.773354530334473	cool,dark,energetic,fast,fun,groovy,party,powerful,retro,space,sport,travel,upbeat	6.315076923076924	5.432615384615385	5.835384615384614	13	140.001785278
track_1135530	artist_007349	album_136324	30/1135530.mp3	227.8	mood/theme---energetic	6.085048198699951	6.502769470214844	energetic,fast,fun,funny,groovy,happy,love,party,retro,sexy,upbeat	7.415636363636364	5.90909090909091	5.893818181818181	11	94.9753952026
track_1159661	artist_455072	album_139251	61/1159661.mp3	191.8	mood/theme---energetic	7.440686702728271	5.991969108581543	advertising,children,commercial,energetic,fast,fun,happy,holiday,hopeful,inspiring,motivational,positive,travel,upbeat,uplifting	7.390666666666667	5.668266666666667	6.309333333333333	15	148.001815796
track_0984992	artist_428049	album_115967	92/984992.mp3	251.4	mood/theme---energetic	6.271374225616455	5.973021507263184	ballad,emotional,energetic,fast,groovy,hopeful,love,melancholic,melodic,sad,sexy,travel,upbeat	6.574461538461539	5.4596923076923085	5.5181538461538455	13	139.891159058
track_1083215	artist_439372	album_129025	15/1083215.mp3	169.1	mood/theme---energetic	6.8783793449401855	8.16613483428955	adventure,dark,energetic,fast,fun,groovy,heavy,love,melodic,powerful,retro,sport,upbeat	6.661846153846154	5.809846153846154	5.969538461538462	13	92.7054138184
track_1394762	artist_353294	album_163389	62/1394762.mp3	193.1	mood/theme---energetic	5.190468311309815	6.448016166687012	action,adventure,advertising,commercial,cool,dark,energetic,epic,fast,fun,groovy,heavy,powerful,sport,upbeat,uplifting	6.7090000000000005	6.078	6.41875	16	120.072914124
track_1072434	artist_339989	album_127400	34/1072434.mp3	407.6	mood/theme---energetic	4.9291534423828125	4.463258266448975	advertising,calm,cool,deep,energetic,groovy,happy,inspiring,motivational,party,positive,sexy,summer,upbeat,uplifting	7.235466666666667	5.6437333333333335	6.304266666666666	15	105.908531189
track_1131451	artist_444350	album_135645	51/1131451.mp3	287.5	mood/theme---energetic	6.795712947845459	6.166234016418457	adventure,ballad,children,cool,documentary,energetic,fast,fun,groovy,melodic,positive,travel,upbeat	7.389230769230769	5.591384615384616	6.135384615384615	13	83.8458480835
track_1089137	artist_357317	album_129843	37/1089137.mp3	164.6	mood/theme---energetic	6.297715663909912	5.726299285888672	energetic,fast,fun,groovy,melodic,party,retro,sexy,upbeat,uplifting	7.225200000000001	5.808	5.900799999999999	10	139.863723755
track_1083219	artist_439372	album_129025	19/1083219.mp3	201.7	mood/theme---energetic	6.913516044616699	8.256918907165527	adventure,energetic,fast,fun,funny,groovy,heavy,love,melodic,powerful,sport,upbeat	7.180333333333333	6.168	6.262999999999999	12	91.6655502319
track_0962910	artist_338522	album_113191	10/962910.mp3	222.1	mood/theme---energetic	6.3038411140441895	5.907858848571777	adventure,advertising,children,commercial,cool,deep,documentary,funny,groovy,movie,nature,party,sexy,travel,upbeat	6.909333333333334	5.48	5.932266666666666	15	120.042060852
track_1131452	artist_444350	album_135645	52/1131452.mp3	225.1	mood/theme---energetic	5.7120680809021	4.54747486114502	ballad,calm,happy,hopeful,love,meditative,melodic,nature,positive,relaxing,romantic,soft,travel	7.671999999999999	4.219076923076923	5.311692307692307	13	144.783615112
track_1093616	artist_378695	album_130349	16/1093616.mp3	230.7	mood/theme---energetic	7.336087226867676	8.405118942260742	energetic,fast,fun,funny,groovy,happy,love,party,powerful,retro,sexy,sport,upbeat,uplifting	7.323142857142858	6.01657142857143	6.085999999999999	14	134.989074707
track_1053509	artist_435992	album_124137	09/1053509.mp3	264.0	mood/theme---energetic	7.219787120819092	6.619568824768066	commercial,energetic,fast,fun,funny,groovy,party,retro,sexy,sport,upbeat	7.151272727272727	5.795636363636363	5.808727272727273	11	119.960952759
track_1369044	artist_492585	album_161074	44/1369044.mp3	274.1	mood/theme---energetic	5.24109411239624	5.480296611785889	dark,dramatic,dream,energetic,groovy,movie,party,powerful,retro,space,sport	5.954181818181819	5.649454545454545	5.390181818181817	11	150.190307617
track_1093615	artist_378695	album_130349	15/1093615.mp3	255.0	mood/theme---energetic	6.508975505828857	7.475200653076172	energetic,fast,fun,funny,groovy,happy,holiday,love,party,powerful,retro,sexy,sport,upbeat	7.227142857142857	5.909714285714286	6.025999999999999	14	128.183258057
track_1051039	artist_435080	album_123788	39/1051039.mp3	92.9	mood/theme---energetic	5.851407527923584	6.222397804260254	dark,documentary,energetic,fast,fun,funny,groovy,movie,party,retro,sport,travel,upbeat	6.408	5.294153846153847	5.607384615384616	13	125.014900208
track_1044944	artist_005279	album_123050	44/1044944.mp3	235.7	mood/theme---energetic	6.28477144241333	6.367409706115723	energetic,fast,fun,funny,groovy,happy,hopeful,love,party,positive,sexy,sport,upbeat	7.6470769230769235	6.053538461538462	6.196923076923076	13	119.303390503
track_0947781	artist_356323	album_111364	81/947781.mp3	250.0	mood/theme---energetic	5.476218223571777	4.445369243621826	background,calm,commercial,cool,documentary,dream,groovy,melodic,retro,romantic,soft,travel	6.904333333333334	4.220666666666666	5.078333333333333	12	119.974227905
track_0856979	artist_004812	album_100284	79/856979.mp3	285.0	mood/theme---energetic	6.202582836151123	6.713926792144775	advertising,commercial,cool,documentary,energetic,fast,fun,funny,groovy,happy,party,retro,sexy,space,sport,travel,upbeat	6.87364705882353	5.506352941176471	5.825882352941176	17	116.983383179
